ItemID,Domain Name,Traffic,Bids,Price,Estimated Value,Domain Age,Auction End Time,Sale Type,Majestic TF,Majestic CF,Backlinks,Referring Domains,TLDs Taken
683125876,majoishingra.shop,0,0,90.91,0,,2026-01-23 18:57:00,Auction,0,4,9,9,2
683125689,prostavin-plus.shop,0,0,90.91,181.82,2,2026-01-23 19:26:00,Auction,0,7,8,8,1
683125696,alpinefreightlogistics-srl.store,0,0,90.91,90.91,2,2026-01-23 21:18:00,Auction,0,1,11,11,1
683125888,bocetosweb.site,0,0,90.91,727.27,2,2026-01-23 19:12:00,Auction,0,17,10,10,2
683125722,drong.shop,0,0,90.91,13363.64,,2026-01-23 16:48:00,Auction,0,3,1,1,15
683125729,penguwifhat.site,0,0,90.91,90.91,2,2026-01-23 21:03:00,Auction,0,10,31,11,8
683125903,grintor.blog,0,0,90.91,2727.27,2,2026-01-23 18:06:00,Auction,0,1,57,17,2
683126173,multisantoslogisticaltda.shop,0,0,90.91,90.91,,2026-01-23 20:43:00,Auction,0,7,13,13,1
683125735,rkonline.store,0,0,90.91,8818.18,2,2026-01-23 20:34:00,Auction,0,0,9,8,23
683125747,ridecatalog.online,0,0,90.91,454.55,2,2026-01-23 21:11:00,Auction,0,8,10,10,1
683125750,amstoosstore.shop,0,0,90.91,181.82,2,2026-01-23 16:51:00,Auction,0,1,9,9,1
683125804,comprarrapidaonline.shop,0,0,90.91,181.82,,2026-01-23 17:07:00,Auction,0,5,7,7,1
683125768,testosteronesoaring.shop,0,0,90.91,181.82,,2026-01-23 20:52:00,Auction,0,1,2,2,1
683125944,intelligentdigital.online,0,0,90.91,2272.73,2,2026-01-23 16:58:00,Auction,0,13,26,15,10
683125782,devopsprac.fun,0,0,90.91,363.64,2,2026-01-23 18:35:00,Auction,0,1,5,5,1
683125958,iumart.shop,0,0,90.91,4181.82,2,2026-01-23 20:01:00,Auction,0,10,24,19,3
683125834,gmxmarkpromo.shop,0,0,90.91,181.82,,2026-01-23 16:56:00,Auction,0,1,27,7,1
683126040,siteoficiaiml.site,0,0,90.91,90.91,2,2026-01-23 17:17:00,Auction,0,1,28,9,1
683125808,imbas.site,0,0,90.91,11909.09,2,2026-01-23 17:59:00,Auction,0,1,25,14,19
683125967,evosolution.shop,0,0,90.91,1454.55,,2026-01-23 16:18:00,Auction,0,1,2,2,14
683125872,cartona.online,0,0,90.91,13181.82,2,2026-01-23 19:27:00,Auction,0,1,2,2,18
683126012,salahudeen.online,0,0,90.91,1090.91,2,2026-01-23 16:04:00,Auction,0,5,5,5,6
683125826,cndental.website,0,0,90.91,2000,2,2026-01-23 18:27:00,Auction,0,0,1,1,5
683126238,whaletrack.tech,0,0,90.91,1909.09,2,2026-01-23 19:55:00,Auction,0,1,3,3,6
683126136,manduka.site,0,0,90.91,11636.36,2,2026-01-23 20:13:00,Auction,0,1,33,12,64
683125838,alfatracking.shop,0,0,90.91,181.82,2,2026-01-23 20:27:00,Auction,0,1,13,13,4
683126261,atendionline.online,0,0,90.91,90.91,2,2026-01-23 17:55:00,Auction,0,1,4,4,1
683126220,hmoryargins.shop,0,0,90.91,0,2,2026-01-23 16:35:00,Auction,0,7,26,13,1
683125868,modishmart.website,0,0,90.91,1636.36,2,2026-01-23 16:51:00,Auction,0,1,9,9,15
683125922,dsscomercioeservicosltda.shop,0,0,90.91,90.91,,2026-01-23 20:12:00,Auction,0,5,4,4,1
683125925,torresmultimarcas.shop,0,0,90.91,636.36,,2026-01-23 19:21:00,Auction,0,1,8,8,2
683125929,portal-emitir-cr-cac.site,0,0,90.91,0,2,2026-01-23 20:30:00,Auction,0,7,8,8,1
683125931,fundlighty.site,0,0,90.91,90.91,2,2026-01-23 17:52:00,Auction,0,4,3,3,1
683125953,hananedxn.shop,0,0,90.91,181.82,,2026-01-23 20:33:00,Auction,0,10,36,17,1
683125954,paulosergioferreiradesousa.shop,0,0,90.91,0,2,2026-01-23 20:40:00,Auction,1,1,6,6,1
683125980,lojaoficialmi.store,0,0,90.91,181.82,2,2026-01-23 20:01:00,Auction,0,1,33,17,2
683126120,comercialpatricia.shop,0,0,90.91,1363.64,,2026-01-23 21:10:00,Auction,0,1,2,2,3
683125963,rspoa.shop,0,0,90.91,5545.45,,2026-01-23 18:24:00,Auction,0,7,10,10,4
683126365,closetdeluna.shop,0,0,90.91,636.36,,2026-01-23 19:54:00,Auction,0,1,2,2,3
683126377,eptt.site,0,0,90.91,3545.45,2,2026-01-23 20:50:00,Auction,0,4,2,2,15
683126129,healthyandslim.shop,0,0,90.91,1090.91,,2026-01-23 18:31:00,Auction,0,1,31,15,3
683126132,conteudo18.shop,0,0,90.91,181.82,,2026-01-23 18:59:00,Auction,0,5,3,3,1
683126090,englishsuperfast.store,0,0,90.91,454.55,2,2026-01-23 18:33:00,Auction,0,20,49,8,1
683126462,drogariasraia.shop,0,0,90.91,0,2,2026-01-23 20:55:00,Auction,0,1,1,1,1
683126226,sotemcursos.shop,0,0,90.91,90.91,2,2026-01-23 16:28:00,Auction,0,1,6,6,2
683126119,trabalhandoemcasa07.shop,0,0,90.91,90.91,2,2026-01-23 20:15:00,Auction,0,3,1,1,1
683126474,ctscontabil.site,0,0,90.91,90.91,2,2026-01-23 18:33:00,Auction,0,1,5,5,1
683126146,nicoya-puratea.store,0,0,90.91,90.91,2,2026-01-23 16:48:00,Auction,0,8,12,12,6
683126070,grilpex.shop,0,0,90.91,272.73,,2026-01-23 21:18:00,Auction,0,1,61,17,1
683126616,breathmax.store,0,0,90.91,1181.82,2,2026-01-23 18:41:00,Auction,0,1,8,8,5
683126263,saain.online,0,0,90.91,1909.09,2,2026-01-23 16:30:00,Auction,0,16,6,6,3
683126062,arabicweather.online,0,0,90.91,363.64,2,2026-01-23 16:30:00,Auction,0,1,8,8,5
683126323,wholesalenails.shop,0,0,90.91,1090.91,2,2026-01-23 21:21:00,Auction,0,1,7,7,2
683126055,melfrix.online,0,0,90.91,272.73,2,2026-01-23 16:15:00,Auction,0,1,24,10,1
683126039,oryzon.site,0,0,90.91,9636.36,2,2026-01-23 19:02:00,Auction,0,1,10,10,30
683126368,mandibuchiana.shop,0,0,90.91,90.91,,2026-01-23 21:28:00,Auction,0,1,10,10,1
683126080,lojadollhouse.shop,0,0,90.91,181.82,,2026-01-23 19:40:00,Auction,0,1,15,15,1
683126288,checkout-boxpremiado.site,0,0,90.91,0,2,2026-01-23 17:58:00,Auction,0,1,2,2,1
683126686,souzacruzdistribuidoraltda.shop,0,0,90.91,0,,2026-01-23 19:56:00,Auction,0,1,2,2,1
683126312,brasilautos.online,0,0,90.91,1454.55,2,2026-01-23 19:04:00,Auction,0,3,2,2,4
683126781,lojauniqueconceito.shop,0,0,90.91,181.82,,2026-01-23 16:35:00,Auction,0,1,12,12,1
683126479,lumefachadas.store,0,0,90.91,181.82,2,2026-01-23 16:33:00,Auction,0,9,13,13,1
683126558,projetocorpideal.site,0,0,90.91,181.82,2,2026-01-23 19:16:00,Auction,0,1,10,10,1
683126550,tartantrews.shop,0,0,90.91,1181.82,2,2026-01-23 16:47:00,Auction,0,1,7,7,3
683126864,cacaudobrasil.online,0,0,90.91,1545.45,2,2026-01-23 19:24:00,Auction,0,15,7,7,3
683126757,uruguayancapybaras.xyz,0,0,90.91,0,2,2026-01-23 17:52:00,Auction,0,8,9,9,1
683126546,marcenariaprimoslisboa.shop,0,0,90.91,90.91,,2026-01-23 17:08:00,Auction,0,1,10,10,1
683126942,shecooksdeliciously.blog,0,0,90.91,90.91,2,2026-01-23 17:58:00,Auction,0,1,10,10,1
683126784,creationtrend.shop,0,0,90.91,1454.55,2,2026-01-23 16:12:00,Auction,0,1,3,3,1
683126745,chukiworld.shop,0,0,90.91,363.64,,2026-01-23 20:47:00,Auction,0,21,6,6,1
683126737,store-bestoffer.shop,0,0,90.91,90.91,2,2026-01-23 16:24:00,Auction,0,12,6,6,1
683126906,magnetto.fun,0,0,90.91,6000,2,2026-01-23 20:15:00,Auction,0,1,15,14,22
683126677,mypocketgamer.shop,0,0,90.91,181.82,2,2026-01-23 19:04:00,Auction,0,11,18,18,3
683126469,banonlineplus.site,0,0,90.91,272.73,2,2026-01-23 18:15:00,Auction,0,1,27,7,1
683126929,quatre-triangle.site,0,0,90.91,181.82,2,2026-01-23 20:58:00,Auction,0,8,6,6,1
683126957,sparkfashionbrasil.shop,0,0,90.91,90.91,,2026-01-23 17:47:00,Auction,0,1,3,3,2
683126995,tablock.fun,0,0,90.91,1727.27,2,2026-01-23 21:22:00,Auction,0,1,27,8,5
683126837,hdigital.site,0,0,90.91,7727.27,2,2026-01-23 18:19:00,Auction,0,14,32,15,37
683126756,testosteroneman.store,0,0,90.91,1181.82,2,2026-01-23 18:11:00,Auction,0,1,3,3,6
683126679,rohail.store,0,0,90.91,1909.09,2,2026-01-23 16:41:00,Auction,0,1,9,9,6
683126954,resgatekitchocolate.shop,0,0,90.91,90.91,,2026-01-23 20:13:00,Auction,0,1,5,5,2
683127008,appleclean.shop,0,0,90.91,2454.55,2,2026-01-23 18:34:00,Auction,0,5,7,7,7
683127195,tekatekkaseiggg.shop,0,0,90.91,0,,2026-01-23 19:24:00,Auction,0,1,19,3,1
683126744,wblays.shop,0,0,90.91,90.91,,2026-01-23 16:39:00,Auction,0,1,3,3,1
683127274,vigormale.shop,0,0,90.91,5181.82,,2026-01-23 19:00:00,Auction,0,1,3,3,3
683127306,talitavitoria.shop,0,0,90.91,90.91,2,2026-01-23 16:10:00,Auction,0,7,6,6,1
683127168,semihchecker.fun,0,0,90.91,181.82,2,2026-01-23 21:26:00,Auction,0,5,5,5,1
683127334,merrymencraftworks.com,0,0,90.91,363.64,2,2026-01-23 18:34:00,Auction,0,1,18,17,1
683127193,segggirrranattktkkkk.shop,0,0,90.91,0,2,2026-01-23 20:33:00,Auction,0,8,26,12,1
683126663,elartedeganar.site,0,0,90.91,818.18,2,2026-01-23 16:50:00,Auction,0,1,2,2,2
683127362,solbooter.com,0,0,90.91,3000,2,2026-01-23 16:01:00,Auction,0,1,6,6,1
683126579,mystprivacy.fun,0,0,90.91,727.27,2,2026-01-23 16:13:00,Auction,0,7,10,10,5
683126592,mercadero.online,0,0,90.91,1090.91,2,2026-01-23 16:31:00,Auction,0,1,19,19,14
683127232,lazaromanjolo.shop,0,0,90.91,90.91,,2026-01-23 16:10:00,Auction,0,12,21,20,3
683126855,aloeveragel.site,0,0,90.91,6000,2,2026-01-23 20:41:00,Auction,0,1,11,11,31
683127395,mixmatchinventory.shop,0,0,90.91,90.91,2,2026-01-23 17:59:00,Auction,0,1,12,12,1
683126552,saudeeprodutos.shop,0,0,90.91,545.45,2,2026-01-23 21:12:00,Auction,0,1,3,3,1
683126851,checkout-santarello.shop,0,0,90.91,0,2,2026-01-23 20:41:00,Auction,0,7,7,7,1
683127441,meditatinggames.com,0,0,90.91,4090.91,2,2026-01-23 21:08:00,Auction,0,1,13,13,1
683127329,yourathomegym.com,0,0,90.91,2909.09,2,2026-01-23 20:06:00,Auction,0,5,6,6,2
683127341,meritacoworking.com,0,0,90.91,110000,2,2026-01-23 17:45:00,Auction,0,5,10,10,1
683126893,moonymeme.fun,0,0,90.91,181.82,2,2026-01-23 17:04:00,Auction,0,1,10,10,1
683127700,radixresidential.co,0,0,90.91,272.73,5,2026-01-27 20:07:00,Auction,0,0,0,0,6
683126849,cigardog.shop,0,0,90.91,2000,,2026-01-23 18:30:00,Auction,1,5,4,4,3
683126845,pomodoroclock.xyz,0,0,90.91,272.73,2,2026-01-23 18:34:00,Auction,0,9,11,11,2
683127662,connectingcarlsbad.com,0,0,90.91,107272.73,10,2026-01-23 16:14:00,Auction,0,1,4,4,1
683127431,larocheposaycom.shop,0,0,90.91,90.91,,2026-01-23 20:35:00,Auction,0,5,12,11,1
683127654,midsouthutvalliance.com,0,0,90.91,46636.36,8,2026-01-23 17:35:00,Auction,0,1,10,10,1
683127757,thegrowthcore.com,0,0,90.91,135181.82,3,2026-01-23 18:28:00,Auction,0,14,9,8,1
683127194,newtemu.shop,0,0,90.91,181.82,2,2026-01-23 16:04:00,Auction,0,1,18,18,1
683127199,pauloferreira.shop,0,0,90.91,1909.09,,2026-01-23 16:35:00,Auction,1,10,11,11,14
683127546,northernvirginialawnmowerrepair.com,0,0,90.91,9818.18,6,2026-01-23 21:07:00,Auction,0,1,8,8,1
683127929,posteatsinclair.com,0,0,90.91,2454.55,3,2026-01-23 16:52:00,Auction,0,1,14,14,1
683127169,investidoreselite.online,0,0,90.91,181.82,2,2026-01-23 20:03:00,Auction,0,5,33,12,1
683127897,raypaulbiron.com,0,0,90.91,40818.18,5,2026-01-23 18:13:00,Auction,0,1,8,8,1
683127860,themysticrainbow.com,0,0,90.91,1818.18,4,2026-01-23 16:20:00,Auction,0,1,6,5,1
683127667,agp-marketing.com,0,0,90.91,636.36,3,2026-01-23 16:23:00,Auction,0,1,20,16,1
683127851,harmonicfinishes.com,0,0,90.91,6272.73,4,2026-01-23 17:16:00,Auction,0,7,32,13,1
683127643,helenfishman.com,0,0,90.91,96181.82,16,2026-01-23 16:31:00,Auction,0,10,33,17,1
683127296,grandpashavip.online,0,0,90.91,272.73,2,2026-01-23 19:46:00,Auction,0,1,33,16,3
683127368,rivachile.com,0,0,90.91,3636.36,2,2026-01-23 17:46:00,Auction,0,1,5,5,2
683127932,jolietmusic.com,0,0,90.91,49000,8,2026-01-23 18:03:00,Auction,0,1,18,15,1
683127381,elephantchinois.site,0,0,90.91,181.82,2,2026-01-23 20:43:00,Auction,0,4,2,2,1
683127363,muhavapes.com,0,0,90.91,2909.09,2,2026-01-23 20:46:00,Auction,0,14,8,8,1
683127728,group3media.net,0,0,90.91,11454.55,6,2026-01-23 19:19:00,Auction,0,7,39,16,2
683127630,olehkrainyk.com,0,0,90.91,1090.91,2,2026-01-23 18:01:00,Auction,0,1,7,7,1
683127745,jetcustomers.com,0,0,90.91,151727.27,4,2026-01-23 20:19:00,Auction,0,12,22,18,1
683127763,hotelbed-eg.com,0,0,90.91,818.18,2,2026-01-23 20:30:00,Auction,2,1,27,15,1
683127780,ofertahojebr.com,0,0,90.91,1181.82,2,2026-01-23 17:08:00,Auction,0,29,13,13,1
683127868,plexguns.org,0,0,90.91,272.73,2,2026-01-23 18:21:00,Auction,0,1,13,13,1
683127856,lickcreektreecare.com,0,0,90.91,636.36,2,2026-01-23 17:25:00,Auction,0,1,16,15,1
683127907,chamanverde.com,0,0,90.91,80454.55,8,2026-01-23 19:31:00,Auction,0,1,7,7,1
683127844,africa-upclose.com,0,0,90.91,24000,10,2026-01-23 20:07:00,Auction,0,1,15,12,1
683127831,zenbuy.net,0,0,90.91,32181.82,2,2026-01-23 17:54:00,Auction,0,7,7,7,18
683127802,cursosoficial25.com,0,0,90.91,1000,2,2026-01-23 19:29:00,Auction,0,5,5,5,1
683127799,okidiversiones.com,0,0,90.91,1818.18,2,2026-01-23 17:19:00,Auction,0,7,10,10,1
683128698,contacthelpbusiness.com,0,0,90.91,2181.82,2,2026-01-23 21:21:00,Auction,0,10,9,9,1
683128701,fmbplacement.com,0,0,90.91,2545.45,4,2026-01-23 18:18:00,Auction,0,4,2,2,2
683128670,pvcaringcoms.net,0,0,90.91,0,2,2026-01-23 19:32:00,Auction,0,0,0,0,
683128696,elitephysiciancollective.com,0,0,90.91,1454.55,2,2026-01-23 21:18:00,Auction,0,1,2,2,1
683129061,slpremodeling.net,0,0,90.91,90.91,3,2026-01-23 17:21:00,Auction,0,12,20,20,2
683128881,acmecorporationdemo.com,0,0,90.91,1090.91,2,2026-01-27 16:05:00,Auction,0,1,34,15,1
683128745,risetransformation.com,0,0,90.91,6545.45,2,2026-01-23 18:39:00,Auction,0,10,9,9,1
683129119,coachtracksm.com,0,0,90.91,727.27,3,2026-01-23 20:31:00,Auction,0,16,9,8,1
683129113,goramentruck.com,0,0,90.91,103545.45,5,2026-01-23 16:32:00,Auction,3,13,7,7,1
683129024,conceptpulses.com,0,0,90.91,4727.27,2,2026-01-23 16:49:00,Auction,0,14,4,4,1
683129052,pnwprestigecleaningllc.net,0,0,90.91,0,2,2026-01-23 17:14:00,Auction,0,12,12,12,1
683129112,teddyrushx.com,0,0,90.91,1909.09,2,2026-01-23 17:22:00,Auction,0,1,3,3,1
683158374,psycheswingscounseling.com,0,0,90.91,363.64,3,2026-01-23 17:50:00,Auction,0,1,10,10,1
683158450,yachtrockt.net,0,0,90.91,181.82,3,2026-01-23 21:15:00,Auction,0,1,9,9,3
683158429,canntruth.com,0,0,90.91,128545.45,7,2026-01-23 19:01:00,Auction,0,7,4,4,1
683158423,mail-keonahealth.com,0,0,90.91,181.82,4,2026-01-23 17:17:00,Auction,0,1,8,8,1
683160652,takeoffdomains.com,0,0,90.91,114363.64,5,2026-01-19 17:15:00,Auction,0,4,3,3,1
683160575,deserteaglemining.com,0,0,90.91,1818.18,2,2026-01-19 19:32:00,Auction,0,4,2,2,1
683160814,neuralstrategist.com,0,0,90.91,9909.09,3,2026-01-19 16:28:00,Auction,0,8,12,12,1
683160662,stage4b.com,0,0,90.91,2909.09,4,2026-01-19 19:37:00,Auction,0,5,3,3,2
683160595,abdes.net,4,0,90.91,10545.45,3,2026-01-19 18:08:00,Auction,0,5,6,6,5
683160600,surfmobilen.com,0,0,90.91,58909.09,5,2026-01-19 18:42:00,Auction,0,1,8,8,1
683160671,kcdllc.co,2,0,90.91,181.82,5,2026-01-19 16:41:00,Auction,0,7,12,6,4
683160870,iwearsnkrs.com,0,0,90.91,27000,5,2026-01-19 20:09:00,Auction,0,1,22,17,1
683160681,bdneps.com,0,0,90.91,3454.55,2,2026-01-19 21:15:00,Auction,0,8,7,7,1
683160887,3890e.com,0,0,90.91,146000,9,2026-01-19 18:32:00,Auction,0,8,15,7,1
683160628,teapartyfaxproject.com,0,0,90.91,123636.36,17,2026-01-19 18:44:00,Auction,0,8,6,6,3
683160638,whisperswear.com,0,0,90.91,3090.91,3,2026-01-19 17:49:00,Auction,0,7,5,5,2
683160936,79201188.com,0,0,90.91,363.64,2,2026-01-19 17:57:00,Auction,0,1,18,10,1
683160986,contextminer.com,0,0,90.91,145090.91,3,2026-01-19 20:10:00,Auction,8,11,49,16,2
683160832,jaibadri.com,0,0,90.91,3272.73,2,2026-01-19 21:14:00,Auction,0,7,17,13,1
683160721,cryptoisrealestate.com,0,0,90.91,10000,2,2026-01-19 17:48:00,Auction,0,3,2,2,
683160990,unionplusind.com,0,0,90.91,2363.64,3,2026-01-19 17:32:00,Auction,0,1,6,6,1
683160724,poleinversion.com,0,0,90.91,117818.18,11,2026-01-19 16:12:00,Auction,0,1,9,9,1
683160880,rctwest.com,0,0,90.91,4454.55,4,2026-01-19 19:22:00,Auction,0,4,5,5,2
683161017,79201189.com,0,0,90.91,90.91,2,2026-01-19 20:41:00,Auction,0,1,15,7,1
683160888,globalleadersconsortium.org,0,0,90.91,181.82,4,2026-01-20 17:47:00,Auction,0,7,4,4,2
683161021,drwisdomteethutah.com,0,0,90.91,43181.82,10,2026-01-19 20:16:00,Auction,0,4,1,1,
683160905,1-865-336-8478.com,0,0,90.91,0,11,2026-01-19 19:43:00,Auction,0,7,14,6,1
683161090,prajadvaniparty.com,0,0,90.91,1000,2,2026-01-19 16:03:00,Auction,0,5,10,10,1
683160783,milan-angeline.com,0,0,90.91,272.73,2,2026-01-19 20:15:00,Auction,0,1,10,10,1
683161094,79201197.com,0,0,90.91,90.91,2,2026-01-19 17:09:00,Auction,0,1,17,9,1
683161106,79201208.com,0,0,90.91,90.91,2,2026-01-19 17:06:00,Auction,0,1,21,13,1
683160933,theranchinc.tv,0,0,90.91,636.36,16,2026-01-20 19:13:00,Auction,0,8,9,9,3
683161069,79201196.com,0,0,90.91,181.82,2,2026-01-19 18:59:00,Auction,0,1,12,4,1
683160856,7773890.com,0,0,90.91,11181.82,9,2026-01-19 20:15:00,Auction,0,7,14,6,1
683161110,polymathanalyst.com,0,0,90.91,4000,3,2026-01-19 19:14:00,Auction,0,5,1,1,1
683161077,18653368873.com,0,0,90.91,727.27,11,2026-01-19 18:44:00,Auction,0,1,22,13,1
683160864,sneedmanufacture.com,0,0,90.91,3545.45,3,2026-01-19 20:17:00,Auction,0,1,4,4,1
683161108,djohbfr.com,0,0,90.91,0,2,2026-01-19 21:10:00,Auction,0,4,5,5,1
683160877,effectiveappliancerepairsindenver.com,0,0,90.91,11818.18,9,2026-01-19 19:18:00,Auction,0,7,8,8,1
683161126,gyfmfrx.com,0,0,90.91,0,2,2026-01-19 18:46:00,Auction,0,7,34,15,1
683160889,fcmnycc.com,0,0,90.91,2272.73,2,2026-01-19 20:44:00,Auction,0,7,6,6,1
683161162,390960.com,0,0,90.91,42000,8,2026-01-19 20:17:00,Auction,0,10,19,11,1
683160918,1113890.com,0,0,90.91,1636.36,9,2026-01-19 19:14:00,Auction,0,7,15,7,1
683161000,supersattaking.com,0,0,90.91,104818.18,5,2026-01-19 19:45:00,Auction,10,14,448,31,1
683161085,dulitv.com,0,0,90.91,6545.45,2,2026-01-19 19:24:00,Auction,0,11,14,12,1
683161225,everettqs.biz,0,0,90.91,0,3,2026-01-19 16:03:00,Auction,0,3,1,1,9
683161244,390412.com,0,0,90.91,32545.45,8,2026-01-19 20:38:00,Auction,0,11,20,12,1
683161248,390367.com,0,0,90.91,24000,8,2026-01-19 16:34:00,Auction,0,0,0,0,2
683161116,geymjgt.com,0,0,90.91,0,2,2026-01-19 17:50:00,Auction,0,5,5,5,1
683161249,390937.com,0,0,90.91,47000,8,2026-01-19 17:16:00,Auction,0,7,14,6,1
683161198,390548.com,2,0,90.91,37727.27,8,2026-01-19 19:53:00,Auction,0,5,15,7,1
683161357,390821.com,0,0,90.91,58363.64,8,2026-01-19 20:59:00,Auction,0,8,17,9,1
683161400,speedfundedtraders.com,2,0,90.91,1363.64,3,2026-01-19 19:35:00,Auction,0,7,14,9,1
683161331,390763.com,0,0,90.91,52090.91,8,2026-01-19 20:52:00,Auction,0,8,19,11,1
683161285,390584.com,0,0,90.91,50727.27,8,2026-01-19 18:40:00,Auction,0,7,19,11,1
683161358,390267.com,0,0,90.91,32909.09,8,2026-01-19 21:11:00,Auction,0,0,0,0,3
683161386,thenewthinkandgrowrichaudio.com,0,0,90.91,13090.91,19,2026-01-19 21:12:00,Auction,0,10,24,10,1
683161538,rr3890.com,0,0,90.91,35272.73,8,2026-01-19 17:16:00,Auction,0,7,8,8,1
683161350,uni-qube.com,0,0,90.91,1000,3,2026-01-19 16:39:00,Auction,0,8,12,11,2
683161342,edaimport.com,0,0,90.91,131000,2,2026-01-19 20:57:00,Auction,0,10,10,10,1
683161449,akifunding.com,7,0,90.91,125181.82,12,2026-01-19 18:11:00,Auction,0,11,23,17,1
683161334,thepanicfilm.com,0,0,90.91,3454.55,3,2026-01-19 19:53:00,Auction,0,4,2,2,1
683161407,390224.com,0,0,90.91,38363.64,8,2026-01-19 18:44:00,Auction,0,10,19,11,1
683161322,insightdefenseandtactics.com,0,0,90.91,55818.18,9,2026-01-19 16:06:00,Auction,0,8,25,14,1
683161544,v-mefriends.com,0,0,90.91,545.45,3,2026-01-19 20:23:00,Auction,0,1,6,6,1
683161429,work-siouxcity.co,0,0,90.91,0,1,2026-01-19 16:35:00,Auction,0,0,0,0,2
683161343,141host.com,0,0,90.91,25545.45,11,2026-01-19 19:08:00,Auction,0,8,37,18,1
683161552,chrismcauliffe.com,0,0,90.91,99454.55,13,2026-01-19 20:16:00,Auction,0,1,8,8,2
683161335,390244.com,0,0,90.91,56272.73,8,2026-01-19 19:37:00,Auction,0,7,17,9,1
683161584,kesarisugars.com,0,0,90.91,1909.09,4,2026-01-19 17:30:00,Auction,0,8,21,17,2
683161598,hologramring.com,0,0,90.91,6727.27,3,2026-01-19 19:10:00,Auction,0,5,24,12,1
683161615,4-owls.org,0,0,90.91,272.73,3,2026-01-20 17:10:00,Auction,0,8,19,11,1
683161329,390971.com,0,0,90.91,29909.09,8,2026-01-19 16:11:00,Auction,0,10,19,11,1
683161531,lemonfitnessinetwork.com,0,0,90.91,727.27,4,2026-01-19 19:47:00,Auction,0,1,18,17,1
683161499,studiodbelluca.com,0,0,90.91,272.73,4,2026-01-19 17:44:00,Auction,0,4,2,2,1
683161563,ganjoils.com,0,0,90.91,108181.82,8,2026-01-19 16:59:00,Auction,0,8,8,8,
683161503,safariindesert.com,0,0,90.91,110545.45,9,2026-01-19 16:16:00,Auction,0,8,9,9,1
683161652,whitecloudcandyco.com,0,0,90.91,1000,4,2026-01-19 17:22:00,Auction,0,1,2,2,2
683161599,rsl-brands.com,0,0,90.91,1000,3,2026-01-19 18:10:00,Auction,0,7,7,7,1
683161668,390591.com,0,0,90.91,24545.45,8,2026-01-19 21:06:00,Auction,0,7,15,7,1
683161620,theportiasouthernfoundation.org,0,0,90.91,181.82,3,2026-01-20 18:00:00,Auction,0,11,9,9,2
683161693,kredencehouse.com,0,0,90.91,909.09,2,2026-01-19 17:43:00,Auction,0,12,21,20,1
683161573,zotngsd.com,0,0,90.91,0,2,2026-01-19 20:22:00,Auction,0,1,9,9,1
683161700,mobildonusum.com,0,0,90.91,45727.27,11,2026-01-19 21:00:00,Auction,0,8,6,6,1
683161585,xn--739am22blsd.com,0,0,90.91,0,2,2026-01-19 20:56:00,Auction,0,1,6,6,1
683161648,ppemeplease.co,0,0,90.91,181.82,6,2026-01-19 20:57:00,Auction,0,0,0,0,1
683161805,sciophone.net,0,0,90.91,18000,10,2026-01-19 18:10:00,Auction,0,10,8,8,4
683161756,eliteasiancuisine.com,0,0,90.91,73272.73,6,2026-01-19 20:27:00,Auction,0,10,8,8,1
683161827,paybrick.org,0,0,90.91,2363.64,2,2026-01-20 18:08:00,Auction,0,8,9,9,5
683161675,goldensqueeeze.com,0,0,90.91,727.27,3,2026-01-19 20:57:00,Auction,0,1,8,8,1
683161670,uu3890.com,0,0,90.91,0,8,2026-01-19 20:52:00,Auction,0,8,9,9,2
683161794,goldpowersports.com,0,0,90.91,147090.91,8,2026-01-19 20:02:00,Auction,0,4,3,3,1
683161679,platterhouze.com,0,0,90.91,2545.45,2,2026-01-19 20:18:00,Auction,0,10,9,9,
683161765,trishoppers.com,0,0,90.91,12000,2,2026-01-19 21:12:00,Auction,0,3,1,1,1
683161773,cm-carrent.com,0,0,90.91,26727.27,5,2026-01-19 18:10:00,Auction,0,4,3,3,1
683161848,ladyfebling.co,0,0,90.91,0,3,2026-01-19 20:52:00,Auction,0,0,0,0,1
683161744,geologyjapan.com,11,0,90.91,68636.36,9,2026-01-19 16:02:00,Auction,0,5,7,6,1
683161817,bouncinggoat.org,0,0,90.91,181.82,4,2026-01-20 17:21:00,Auction,0,7,5,5,5
683161876,sciophone.com,0,0,90.91,196272.73,10,2026-01-19 20:49:00,Auction,0,1,5,5,4
683161907,flockemann.com,0,0,90.91,107909.09,5,2026-01-19 17:03:00,Auction,0,5,4,4,2
683163602,1241256.com,48,0,90.91,0,3,2026-01-19 20:58:00,Auction,0,1,12,4,1
683163432,asthabangla.com,0,0,90.91,67272.73,5,2026-01-19 18:35:00,Auction,0,8,6,6,2
683163804,silaimmigration.com,0,0,90.91,2818.18,3,2026-01-19 19:30:00,Auction,0,1,4,4,1
683163739,romandolidze.com,0,0,90.91,6454.55,5,2026-01-19 19:42:00,Auction,0,7,6,6,1
683163868,ajproductennl.com,0,0,90.91,454.55,2,2026-01-24 17:51:00,Auction,0,7,14,13,1
683163877,academiaparacrecer.com,0,0,90.91,1454.55,2,2026-01-24 18:14:00,Auction,0,1,8,8,1
683163880,youngmanagerclub.com,0,0,90.91,1181.82,2,2026-01-24 20:44:00,Auction,0,4,2,2,1
683163914,darpanrehab.com,0,0,90.91,111181.82,8,2026-01-19 19:27:00,Auction,0,1,9,9,1
